name,review,rating
Safety 1st Tot-Lok Magnetic Key,"Not the Tot-Lok key shown in the picture.  It is similar, but not the Tot-Lok key. The customer service is terrible. Don\'t buy from this seller.",1
Safety 1st Tot-Lok Magnetic Key,"Bought this as a spare ""key"".Works well.A bit expensive for a magnet, but at least my son is kept out of the cupboards.",3
Safety 1st Hospital\'s Choice Accu Scan Ear Thermometer,This thermometer is awful.  I tired several times to get a reading on myself and my husband and it always read 93 degrees or below.  I finally used the old standby digital thermometer and it worked perfect.  I do not recommend this product to anyone!,1
Safety 1st Hospital\'s Choice Accu Scan Ear Thermometer,"I\'m not sure why everyone seems to be having trouble finding covers, I found mine at my local [store] (and it\'s a tiny store).  With my last child I had a Thermoscan, and I liked it a little better only because the covers were easier to put on, but this is still a great item",4
Safety 1st Hospital\'s Choice Accu Scan Ear Thermometer,"This thermometer does appear to be accurate (when tested on myself), however it is very difficult to use on an infant.  My daughter is 3 months old now, and I still find it difficult (and a little scary) to use on her.  She wiggles around so much that the scanner is usually out of her ear before it is done.  I am also hesitant to use it in fear that she will jerk her head and end up getting poked in the ear or eye.  I think it will get plenty of use - just not yet.",3
Safety 1st Hospital\'s Choice Accu Scan Ear Thermometer,"I bought this thermometer for my daughter when she was first born. It is AWFUL! It gives strange readings like 94.5 and 95.1, when in fact I know that she has a fever! I bought just a regular digital rectal thermometer at the pharmacy and it gives more accurate readings. Don\'t buy this, its a waste of time and $$$$$$!",1
Safety 1st Hospital\'s Choice Accu Scan Ear Thermometer,I was a little worried when I read these reviews about not being able to find replacement covers after I had already received this thermometer.  So I went to Babies R Us to look into exchanging it and I found 10-12 packages of 20 ea. replacement covers for this very model.  I then found them at Wal-Mart as well.  I just wanted to let all those that are having a problem know this!  Good luck.,4
Safety 1st Hospital\'s Choice Accu Scan Ear Thermometer,"i got this for a baby shower gift and i ended up going out and buying a cheap digital one.  this thermometer does not give accurate readings.  i used it on my daughter and it read 94.3, to me that is pretty bad when i used the other one got a reading of 98.  i suggest buying the cheap digital ones instead. i would rate this product at 0 stars but there is no 0 rating.  so i had to give it a 1",1
Safety 1st Hospital\'s Choice Accu Scan Ear Thermometer,"I bought this to take my infant\'s temperature, since she doesn\'t like to sit and wait for her temperature to be taken under her arm.  I decided to test it before she was sick to make sure it was accurate, and it never gave the same reading twice.  First it was 95.5 and then 98.5 and then 96.2, etc.  I tested it on myself, my daughter and my husband.  Then I gave the directions and the thermometer to my husband to try to see if maybe I just wasn\'t doing it correctly and he had the same results.  I have taken it back to Target and am trying a different brand.  DO NOT WASTE YOUR MONEY ON THIS PRODUCT!",1
Safety 1st Hospital\'s Choice Accu Scan Ear Thermometer,"This product is advertised in a misleading fashion:it says that it is for all ages but it is not.  Unfortunately I did not find that out until attempting to use it on my sister\'s visiting sick 12 week old baby.It\'s scary enough dealing with a baby\'s fever without hearing from every doctor that you talk to that the thing is inaccurate on infants. This should be acknowledged in the packaging not (as it is) buried in the fine print of the directions. It is also very difficult to follow the instructions, and we wasted quite a few of the probe covers trying to figure it out.DON&quot;T BUY THIS AS PREPARATION FOR A NEW BABY. Go the old-fashioned rectal thermometer way, that\'s what your pediatrician would recommend.",1
